ticker,rpa_date_utc,rpa_time_utc,rp_entity_id,entity_name,relevance,event_sentiment_score,group,sub_type,event_text,news_type,source_name,headline
FOX,2024-12-17,16:00:01,7BFF81,Fox Corp.,100,0.49,partnerships,,Through Partnership With FOX in,PRESS-RELEASE,Business Wire,Sinclair Expands Broadcast Network Footprint of TBD TV Through Partnership With FOX in Top 10 DMAs
FOX,2024-12-17,16:00:01,7BFF81,Fox Corp.,100,0.49,partnerships,,Through Partnership With FOX in,PRESS-RELEASE,Dow Jones Newswires,Press Release: Sinclair Expands Broadcast Network Footprint of TBD TV Through Partnership With FOX in Top 10 DMAs
FOX,2024-12-18,12:28:49,7BFF81,Fox Corp.,100,0.34,analyst-ratings,neutral,Fox Corp. Is Maintained at Buy by B of A Securities,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Buy by B of A Securities
FOX,2024-12-18,12:28:49,7BFF81,Fox Corp.,100,0.78,price-targets,upgrade,Fox Corp. Price Target Raised to $55.00/Share From $50.00 by B of A Securities,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Raised to $55.00/Share From $50.00 by B of A Securities
FOX,2024-12-18,16:11:09,7BFF81,Fox Corp.,100,0.34,analyst-ratings,neutral,Fox Corp. Is Maintained at Buy by Citigroup,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Buy by Citigroup
FOX,2024-12-18,16:11:09,7BFF81,Fox Corp.,100,0.78,price-targets,upgrade,Fox Corp. Price Target Raised to $58.00/Share From $50.00 by Citigroup,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Raised to $58.00/Share From $50.00 by Citigroup
FOX,2024-12-18,16:19:39,7BFF81,Fox Corp.,100,0.34,analyst-ratings,neutral,Fox Corp. Is Maintained at Buy by Loop Capital,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Buy by Loop Capital
FOX,2024-12-18,16:19:39,7BFF81,Fox Corp.,100,0.78,price-targets,upgrade,Fox Corp. Price Target Raised to $55.00/Share From $48.00 by Loop Capital,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Raised to $55.00/Share From $48.00 by Loop Capital
FOX,2024-12-19,16:04:52,7BFF81,Fox Corp.,100,0.34,analyst-ratings,neutral,Fox Corp. Is Maintained at Buy by Goldman Sachs,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Buy by Goldman Sachs
FOX,2024-12-19,16:04:52,7BFF81,Fox Corp.,100,0.78,price-targets,upgrade,Fox Corp. Price Target Raised to $57.00/Share From $51.00 by Goldman Sachs,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Raised to $57.00/Share From $51.00 by Goldman Sachs
FOX,2024-01-04,14:20:11,7BFF81,Fox Corp.,100,0.62,analyst-ratings,positive,Fox Corp. Raised to Peer Perform From Underperform by Wolfe Research,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Raised to Peer Perform From Underperform by Wolfe Research
FOX,2024-01-04,15:54:00,7BFF81,Fox Corp.,99,0.53,labor-issues,,"Fox Corp.: In 2019, he was elevated to vice president",PRESS-RELEASE,Business Wire,FOX News Media Promotes Scott Wilder to Executive Vice President of Production and Operations
FOX,2024-01-04,16:02:55,7BFF81,Fox Corp.,99,0.53,labor-issues,,"Fox Corp.: In 2019, he was elevated to vice president",PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX News Media Promotes Scott Wilder to Executive Vice President of Production and Operations
FOX,2024-01-17,14:43:00,7BFF81,Fox Corp.,100,0.39,products-services,,Sinclair and FOX Reach Agreement to,PRESS-RELEASE,Business Wire,Sinclair and FOX Reach Agreement to Renew All FOX Affiliations Nationwide
FOX,2024-01-17,14:43:18,7BFF81,Fox Corp.,100,0.39,products-services,,Sinclair and FOX Reach Agreement to,NEWS-FLASH,Dow Jones Newswires,Sinclair and FOX Reach Agreement to Renew All FOX Affiliations Nationwide
FOX,2024-01-17,14:44:56,7BFF81,Fox Corp.,100,0.39,products-services,,Sinclair and FOX Reach Agreement to,PRESS-RELEASE,Dow Jones Newswires,Press Release: Sinclair and FOX Reach Agreement to Renew All FOX Affiliations Nationwide
FOX,2024-01-22,16:00:05,7BFF81,Fox Corp.,100,0.53,labor-issues,,Fox CORPORATION NAMES JEFF COLLINS PRESIDENT OF ADVERTISING,PRESS-RELEASE,PR Newswire,"FOX CORPORATION NAMES JEFF COLLINS PRESIDENT OF ADVERTISING SALES, MARIANNE GAMBELLI TO RETIRE"
FOX,2024-01-22,16:00:42,7BFF81,Fox Corp.,100,0.53,labor-issues,,Fox CORPORATION NAMES JEFF COLLINS PRESIDENT OF ADVERTISING,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX CORPORATION NAMES JEFF COLLINS PRESIDENT OF ADVERTISING SALES, MARIANNE GAMBELLI TO RETIRE"
FOX,2024-01-23,18:00:05,7BFF81,Fox Corp.,100,0.39,products-services,,Nielsen AND FOX SIGN MULTI-YEAR RENEWAL AGREEMENT,PRESS-RELEASE,PR Newswire,NIELSEN AND FOX SIGN MULTI-YEAR RENEWAL AGREEMENT FOR AUDIENCE MEASUREMENT
FOX,2024-01-23,18:00:05,7BFF81,Fox Corp.,100,0.49,partnerships,,Fox Corp.: our long-standing relationship with FOX,PRESS-RELEASE,PR Newswire,NIELSEN AND FOX SIGN MULTI-YEAR RENEWAL AGREEMENT FOR AUDIENCE MEASUREMENT
FOX,2024-01-23,18:00:28,7BFF81,Fox Corp.,100,0.39,products-services,,Nielsen AND FOX SIGN MULTI-YEAR RENEWAL AGREEMENT,PRESS-RELEASE,Dow Jones Newswires,Press Release: NIELSEN AND FOX SIGN MULTI-YEAR RENEWAL AGREEMENT FOR AUDIENCE MEASUREMENT
FOX,2024-01-23,18:00:28,7BFF81,Fox Corp.,100,0.49,partnerships,,Fox Corp.: our long-standing relationship with FOX,PRESS-RELEASE,Dow Jones Newswires,Press Release: NIELSEN AND FOX SIGN MULTI-YEAR RENEWAL AGREEMENT FOR AUDIENCE MEASUREMENT
FOX,2024-01-23,18:04:57,7BFF81,Fox Corp.,100,0.39,products-services,,Nielsen Signs Multi-Year Renewal Agreement With Fox,NEWS-FLASH,Dow Jones Newswires,Nielsen Signs Multi-Year Renewal Agreement With Fox
FOX,2024-01-24,17:00:04,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Press Release: Fox Corporation Executives to Discuss Second Quarter Fiscal 2024 Financial Results,PRESS-RELEASE,Dow Jones Newswires,Press Release: Fox Corporation Executives to Discuss Second Quarter Fiscal 2024 Financial Results Via Webcast
FOX,2024-02-06,18:03:16,7BFF81,Fox Corp.,99,0.41,assets,open,"Fox Corp.: The new location, located at 14630 Newbrook Drive, features a modern design, and",PRESS-RELEASE,GlobeNewswire,"Cape Fox FCG Relocates to New Chantilly, VA Location"
FOX,2024-02-06,18:30:59,7BFF81,Fox Corp.,100,0.4,products-services,,"Fox News, to Receive 2024 Horatio Alger Award",PRESS-RELEASE,PR Newswire,"Bret Baier, Chief Political Anchor at FOX News, to Receive 2024 Horatio Alger Award"
FOX,2024-02-06,21:38:00,7BFF81,Fox Corp.,91,0.49,partnerships,,"Dis) ESPN, Fox Corp. (FOX), and Warner Bros. Discovery Inc. (WBD) are teaming",FULL-ARTICLE,Dow Jones Newswires,"New Sports Streaming Venture From Disney, Fox, Warner Bros. Is Coming: Report -- MarketWatch"
FOX,2024-02-06,21:38:00,7BFF81,Fox Corp.,91,0.49,partnerships,,"Dis) ESPN, Fox Corp. (FOX), and Warner Bros. Discovery Inc. (WBD) are teaming",FULL-ARTICLE,MarketWatch,"MW New sports streaming venture from Disney, Fox, Warner Bros. is coming: report"
FOX,2024-02-06,21:44:23,7BFF81,Fox Corp.,91,0.49,partnerships,,"Dis) ESPN, Fox Corp. (FOX), and Warner Bros. Discovery Inc. (WBD) are teaming",FULL-ARTICLE,MarketWatch,"MW New sports streaming venture from Disney, Fox, Warner Bros. is coming: report"
FOX,2024-02-06,21:44:23,7BFF81,Fox Corp.,91,0.49,partnerships,,"Dis) ESPN, Fox Corp. (FOX), and Warner Bros. Discovery Inc. (WBD) are teaming",FULL-ARTICLE,Dow Jones Newswires,"Update: New Sports Streaming Venture From Disney, Fox, Warner Bros. Is Coming: Report -- MarketWatch"
FOX,2024-02-06,22:00:01,7BFF81,Fox Corp.,100,0.49,partnerships,,"Espn, FOX and Warner Bros. Discovery Forming Joint Venture",PRESS-RELEASE,Business Wire,"ESPN, FOX and Warner Bros. Discovery Forming Joint Venture to Launch Streaming Sports Service in the U.S."
FOX,2024-02-06,22:00:17,7BFF81,Fox Corp.,100,0.49,partnerships,,"Espn, FOX and Warner Bros. Discovery Forming Joint Venture",HOT-NEWS-FLASH,Dow Jones Newswires,"ESPN, FOX and Warner Bros. Discovery Forming Joint Venture to Launch Streaming Sports Service in the US"
FOX,2024-02-06,22:10:18,7BFF81,Fox Corp.,100,0.49,partnerships,,"Espn, FOX and Warner Bros. Discovery Forming Joint Venture",PRESS-RELEASE,Dow Jones Newswires,"Press Release: ESPN, FOX and Warner Bros. Discovery Forming Joint Venture to Launch Streaming Sports Service in the U.S."
FOX,2024-02-06,22:26:37,7BFF81,Fox Corp.,92,0.49,partnerships,,"Walt Disney Co.'s ESPN, Fox Corp., and Warner Bros. Discovery Inc. are teaming to",FULL-ARTICLE,MarketWatch,"MW New sports streaming venture from Disney, Fox, Warner Bros. is coming"
FOX,2024-02-06,22:43:04,7BFF81,Fox Corp.,100,0.49,partnerships,,"Espn, Fox and Warner Team Up to",FULL-ARTICLE,Dow Jones Newswires,"ESPN, Fox and Warner Team Up to Create Sports-Streaming Platform -- WSJ"
FOX,2024-02-06,23:29:09,7BFF81,Fox Corp.,100,0.49,partnerships,,"Walt Disney Co.'s ESPN, Fox Corp. and Warner Bros. Discovery Inc. are teaming to",FULL-ARTICLE,MarketWatch,"MW Disney, Fox and Warner Bros. team up to launch new sports streaming service"
FOX,2024-02-06,23:31:09,7BFF81,Fox Corp.,100,0.49,partnerships,,"Espn, Fox and Warner Team Up to",FULL-ARTICLE,Dow Jones Newswires,"ESPN, Fox and Warner Team Up to Create Sports-Streaming Platform -- Update"
FOX,2024-02-07,00:45:55,7BFF81,Fox Corp.,100,0.49,partnerships,,"Espn, Fox and Warner Team Up to",FULL-ARTICLE,Dow Jones Newswires,"ESPN, Fox and Warner Team Up to Create Sports-Streaming Platform -- 2nd Update"
FOX,2024-02-07,01:17:19,7BFF81,Fox Corp.,100,0.49,partnerships,,"Walt Disney Co.'s ESPN, Fox Corp. and Warner Bros. Discovery Inc. are teaming to",FULL-ARTICLE,MarketWatch,"MW Disney, Fox and Warner Bros. team up to launch new sports streaming service"
FOX,2024-02-07,07:08:03,7BFF81,Fox Corp.,99,0.49,partnerships,,"Espn, Fox Corp. and Warner Bros. Discovery are teaming up to",FULL-ARTICLE,Dow Jones Newswires,"ESPN, Fox, Warner Team Up on Sports ---- By Joe Flint and Isabella Simonetti"
FOX,2024-02-07,07:32:41,7BFF81,Fox Corp.,99,0.49,partnerships,,"Espn, Fox Corp. and Warner Bros. Discovery are teaming up to",FULL-ARTICLE,Wall Street Journal,"ESPN, Fox, Warner Team Up on Sports -- WSJ"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp. 2Q Rev $4.23B >FOXA,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 2Q Rev $4.23B >FOXA
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,revenues,,Fox REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION,PRESS-RELEASE,PR Newswire,"FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp.: The Company reported quarterly net income of $115 million,PRESS-RELEASE,PR Newswire,"FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp.: The Company reported total quarterly revenues,PRESS-RELEASE,PR Newswire,"FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.41,revenues,up,Fox Corp.: Affiliate fee revenues increased $70 million or 10%,PRESS-RELEASE,PR Newswire,"FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,-0.4,revenues,down,Fox Corp.: Advertising revenues decreased 20%,PRESS-RELEASE,PR Newswire,"FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Quarterly Adjusted EBITDA,PRESS-RELEASE,PR Newswire,"FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.48,equity-actions,down,Fox Corp.: Expenses decreased,PRESS-RELEASE,PR Newswire,"FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.58,earnings,positive,Fox Corp.: Segment EBITDA $ 564 $ 353 $,PRESS-RELEASE,PR Newswire,"FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,revenues,,Fox REPORTS SECOND QUARTER FISCAL 2024 REVENUES -2,PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -2-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,dividends,,Fox Corp.: The Company has declared a dividend of $0.26,PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -2-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.59,equity-actions,,"Fox Corp.: December 31, 2023, the Company has repurchased approximately $4.1 billion of its Class A common stock",PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -2-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,equity-actions,,Fox Corp.: Operating expenses,PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -2-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,assets,,"Fox Corp.: Total assets $ 22,846 $ 21,866",PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -2-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,revenues,,Fox REPORTS SECOND QUARTER FISCAL 2024 REVENUES -3,PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -3-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.59,equity-actions,,Fox Corp.: Repurchase of shares,PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -3-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: ADJUSTED NET INCOME,PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -3-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Income EPS,PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -3-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Adjusted EBITDA,PRESS-RELEASE,PR Newswire,FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES -3-
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. 2Q Net $109M,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 2Q Net $109M >FOXA
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. 2Q EPS 23c,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 2Q EPS 23c >FOXA
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. 2Q Adj EPS 34c,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 2Q Adj EPS 34c >FOXA
FOX,2024-02-07,13:00:09,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp. 2Q Television Revenue $2.54B >FOXA,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 2Q Television Revenue $2.54B >FOXA
FOX,2024-02-07,13:00:14,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. 2Q EPS 23c,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 2Q EPS 23c >FOXA
FOX,2024-02-07,13:00:14,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp. 2Q Rev $4.23B >FOXA,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 2Q Rev $4.23B >FOXA
FOX,2024-02-07,13:00:14,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp. 2Q Television Revenue $2.54B >FOXA,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 2Q Television Revenue $2.54B >FOXA
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,100,0.0,revenues,,Fox REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp.: The Company reported quarterly net income of $115 million,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp.: The Company reported total quarterly revenues,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,100,0.41,revenues,up,Fox Corp.: Affiliate fee revenues increased $70 million or 10%,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,100,-0.4,revenues,down,Fox Corp.: Advertising revenues decreased 20%,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Quarterly Adjusted EBITDA,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,100,0.48,equity-actions,down,Fox Corp.: Expenses decreased,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,100,0.58,earnings,positive,Fox Corp.: Segment EBITDA $ 564 $ 353 $,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX REPORTS SECOND QUARTER FISCAL 2024 REVENUES OF $4.23 BILLION, NET INCOME OF $115 MILLION, AND ADJUSTED EBITDA OF $350 MILLION"
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,99,0.0,dividends,,Fox Corp.: The Company has declared a dividend of $0.26,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS SECOND QUARTER FISCAL -2-
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,99,0.59,equity-actions,,"Fox Corp.: December 31, 2023, the Company has repurchased approximately $4.1 billion of its Class A common stock",PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS SECOND QUARTER FISCAL -2-
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,99,0.0,equity-actions,,Fox Corp.: Operating expenses,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS SECOND QUARTER FISCAL -2-
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,99,0.0,assets,,"Fox Corp.: Total assets $ 22,846 $ 21,866",PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS SECOND QUARTER FISCAL -2-
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,99,0.59,equity-actions,,Fox Corp.: Repurchase of shares,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS SECOND QUARTER FISCAL -3-
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,99,0.0,earnings,,Fox Corp.: ADJUSTED NET INCOME,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS SECOND QUARTER FISCAL -3-
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,99,0.0,earnings,,Fox Corp.: Income EPS,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS SECOND QUARTER FISCAL -3-
FOX,2024-02-07,13:00:24,7BFF81,Fox Corp.,99,0.0,earnings,,Fox Corp.: Adjusted EBITDA,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS SECOND QUARTER FISCAL -3-
FOX,2024-02-07,13:06:55,7BFF81,Fox Corp.,96,0.0,earnings,,"Fox Corp.: the ""Company"") released its financial results for the quarter ended December 31, 2023",RNS-SEC8K,Dow Jones Newswires,Fox Corp. Files 8K - Operations And Financial Condition >FOXA
FOX,2024-02-07,13:25:05,7BFF81,Fox Corp.,100,-0.31,revenues,,Fox posted lower quarterly revenue,FULL-ARTICLE,Dow Jones Newswires,Fox Posts Lower Revenue on Sluggish Advertising Market -- WSJ
FOX,2024-02-07,13:25:05,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox reported a quarterly profit,FULL-ARTICLE,Dow Jones Newswires,Fox Posts Lower Revenue on Sluggish Advertising Market -- WSJ
FOX,2024-02-07,18:40:37,7BFF81,Fox Corp.,94,0.49,partnerships,,"Disney, Fox and Warner Bros. team up to",FULL-ARTICLE,MarketWatch,"MW FuboTV's stock plunges 24% in wake of sports-streaming venture from ESPN, Fox, WBD"
FOX,2024-02-07,18:40:37,7BFF81,Fox Corp.,94,0.49,partnerships,,"Disney, Fox and Warner Bros. team up to",FULL-ARTICLE,MarketWatch,"MW FuboTV's stock plunges 24% in wake of sports-streaming venture from ESPN, Fox, WBD"
FOX,2024-02-08,13:48:47,7BFF81,Fox Corp.,100,-0.34,analyst-ratings,neutral,Fox Corp. Is Maintained at Underweight by Wells Fargo,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Underweight by Wells Fargo
FOX,2024-02-08,13:48:47,7BFF81,Fox Corp.,100,-0.66,price-targets,downgrade,Fox Corp. Price Target Cut to $28.00/Share From $30.00 by Wells Fargo,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Cut to $28.00/Share From $30.00 by Wells Fargo
FOX,2024-02-08,14:30:27,7BFF81,Fox Corp.,100,0.0,analyst-ratings,neutral,Fox Corp. Is Maintained at Neutral by Macquarie,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Neutral by Macquarie
FOX,2024-02-08,14:30:27,7BFF81,Fox Corp.,100,0.48,price-targets,upgrade,Fox Corp. Price Target Raised to $30.00/Share From $29.00 by Macquarie,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Raised to $30.00/Share From $29.00 by Macquarie
FOX,2024-02-14,17:00:03,7BFF81,Fox Corp.,99,0.52,products-services,,Fox is proud to unveil new content,PRESS-RELEASE,PR Newswire,"FOX TO HOST 2024 UPFRONT EVENT MONDAY, MAY 13"
FOX,2024-02-14,17:00:04,7BFF81,Fox Corp.,99,0.52,products-services,,Fox is proud to unveil new content,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX TO HOST 2024 UPFRONT EVENT MONDAY, MAY 13"
FOX,2024-02-20,21:05:02,7BFF81,Fox Corp.,92,0.49,partnerships,,"Fox, ESPN to Launch Streaming Sports Joint Venture",PRESS-RELEASE,Business Wire,"Fubo Sues The Walt Disney Company, FOX Corp., Warner Bros. Discovery and Affiliates for Antitrust Practices"
FOX,2024-02-23,11:59:01,7BFF81,Fox Corp.,100,0.94,analyst-ratings,positive,Fox Corp. Raised to Buy From Neutral by Citigroup,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Raised to Buy From Neutral by Citigroup
FOX,2024-02-23,11:59:01,7BFF81,Fox Corp.,100,0.44,price-targets,upgrade,Fox Corp. Price Target Raised to $35.00/Share From $34.00 by Citigroup,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Raised to $35.00/Share From $34.00 by Citigroup
FOX,2024-02-26,14:00:00,7BFF81,Fox Corp.,99,0.0,revenues,,Fox Nation has about two million subscribers,FULL-ARTICLE,Dow Jones Newswires,Fox News's Streaming Playbook: Hollywood Stars and Conservative Documentaries -- WSJ
